sa2_name_2011,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,points1,focal_longitude1,focal_latitude1,focal_distance1,angle1,rownumber,hex_long,hex_lat,hex_id
Lowood,152.57697596113877,-27.441425046224925,Brisbane,153.0350927,-27.45503091,45313.87969106783,-87.97762273200527,Brisbane,153.0350927,-27.45503091,45313.87969106783,-87.97762273200527,1175,151.69563915835627,-27.152333394863952,100466
Baldivis,115.82237317762873,-32.36485517817167,Perth,115.8399987,-31.95501463,45477.6225572027,-177.910244696899,Perth,115.8399987,-31.95501463,45477.6225572027,-177.910244696899,1176,116.29563915835628,-33.38771630211191,82361
Dural - Kenthurst - Wisemans Ferry,150.98232908895082,-33.546474316465726,Sydney,151.1851798,-33.92001097,45497.1990036545,-24.2486907371053,Sydney,151.1851798,-33.92001097,45497.1990036545,-24.2486907371053,1177,150.99563915835628,-32.1752807368137,86021
Portarlington,144.66588450444283,-38.153379823158815,Melbourne,144.9750162,-37.82003131,45896.90915871265,-143.74182493459108,Melbourne,144.9750162,-37.82003131,45896.90915871265,-143.74182493459108,1178,144.49563915835628,-39.27668904784609,65570
Cambridge Park,150.73353118578785,-33.746136802386026,Sydney,151.1851798,-33.92001097,46041.029166866116,-65.00869484446542,Sydney,151.1851798,-33.92001097,46041.029166866116,-65.00869484446542,1179,149.1956391583563,-32.52169089832748,85016
Mornington,145.06033653400073,-38.230436955031436,Melbourne,144.9750162,-37.82003131,46165.799532461155,170.67319680708718,Melbourne,144.9750162,-37.82003131,46165.799532461155,170.67319680708718,1180,144.59563915835628,-39.44989412860298,65073
Southern Midlands,147.4090699202465,-42.43878434573912,Hobart,147.2950297,-42.85000853,46628.86383086524,11.490874769322435,Hobart,147.2950297,-42.85000853,46628.86383086524,11.490874769322435,1181,147.2956391583563,-42.047970339956294,57616
Mulgoa - Luddenham - Orchard Hills,150.69019352028755,-33.83755772626142,Sydney,151.1851798,-33.92001097,46698.50434023151,-78.51680477891699,Sydney,151.1851798,-33.92001097,46698.50434023151,-78.51680477891699,1182,148.99563915835628,-32.86810105984125,84019
Chidlow,116.3040215630535,-31.809761461402875,Perth,115.8399987,-31.95501463,46764.152979889994,69.64133734746655,Perth,115.8399987,-31.95501463,46764.152979889994,69.64133734746655,1183,117.09563915835628,-32.34848581757059,85353
Thirroul - Austinmer - Coalcliff,150.9380745742315,-34.289041546399076,Sydney,151.1851798,-33.92001097,46856.32363298927,-150.92469320188485,Sydney,151.1851798,-33.92001097,46856.32363298927,-150.92469320188485,1184,150.8956391583563,-35.119767109680794,77554
Windsor - Bligh Park,150.8085153034383,-33.63560575473331,Sydney,151.1851798,-33.92001097,47035.57089075741,-47.643397733542955,Sydney,151.1851798,-33.92001097,47035.57089075741,-47.643397733542955,1185,150.09563915835628,-32.00207565605681,86514
Port Kennedy,115.75148192965486,-32.373396624422526,Perth,115.8399987,-31.95501463,47139.707746227665,-169.82246009988876,Perth,115.8399987,-31.95501463,47139.707746227665,-169.82246009988876,1186,115.99563915835628,-33.5609213828688,81862
Cranbourne South,145.31288452617355,-38.15144332055046,Melbourne,144.9750162,-37.82003131,47267.047991950145,141.11338849943778,Melbourne,144.9750162,-37.82003131,47267.047991950145,141.11338849943778,1187,145.7956391583563,-39.44989412860298,65079
Pimpama,153.31380364032938,-27.81294471688988,Brisbane,153.0350927,-27.45503091,48266.71597315412,145.3342047133534,Brisbane,153.0350927,-27.45503091,48266.71597315412,145.3342047133534,1188,154.09563915835628,-28.884384202432834,95498
Avon Valley National Park,116.1887229189205,-31.636068468484897,Perth,115.8399987,-31.95501463,48387.97611866827,42.80916115655314,Perth,115.8399987,-31.95501463,48387.97611866827,42.80916115655314,1189,117.09563915835628,-31.30925533302926,88341
Wamuran,152.87227215228162,-27.042499244960965,Brisbane,153.0350927,-27.45503091,48472.46247911617,-19.298068685348426,Brisbane,153.0350927,-27.45503091,48472.46247911617,-19.298068685348426,1190,152.99563915835628,-25.939897829565737,103959
Jamisontown - South Penrith,150.6891692469638,-33.77104211269966,Sydney,151.1851798,-33.92001097,48789.90718501331,-69.98139068202602,Sydney,151.1851798,-33.92001097,48789.90718501331,-69.98139068202602,1191,149.09563915835628,-32.694895979084365,84517
Penrith,150.69710465805815,-33.74782887452196,Sydney,151.1851798,-33.92001097,49049.29181768314,-66.85340101162446,Sydney,151.1851798,-33.92001097,49049.29181768314,-66.85340101162446,1192,148.8956391583563,-33.04130614059814,83520
Wallan,145.07159293573386,-37.38479855880731,Melbourne,144.9750162,-37.82003131,49053.222283943134,9.941319309599754,Melbourne,144.9750162,-37.82003131,49053.222283943134,9.941319309599754,1193,144.7956391583563,-36.332202674979,74038
Camden - Ellis Lane,150.68215256854208,-34.06551420757636,Sydney,151.1851798,-33.92001097,49198.71992371725,-109.09186852853435,Sydney,151.1851798,-33.92001097,49198.71992371725,-109.09186852853435,1194,148.59563915835628,-33.90733154438257,81029
Box Head - MacMasters Beach,151.3846950817239,-33.508439486572584,Sydney,151.1851798,-33.92001097,49254.29923374059,21.905714274425296,Sydney,151.1851798,-33.92001097,49254.29923374059,21.905714274425296,1195,151.99563915835628,-32.52169089832748,85030
Glenmore Park - Regentville,150.67744557226698,-33.78645679080941,Sydney,151.1851798,-33.92001097,49267.413063719854,-72.28377883008152,Sydney,151.1851798,-33.92001097,49267.413063719854,-72.28377883008152,1196,149.2956391583563,-32.34848581757059,85514
Upper Coomera - Willow Vale,153.2415172420508,-27.861069512296847,Brisbane,153.0350927,-27.45503091,49390.26363796991,155.71021825002276,Brisbane,153.0350927,-27.45503091,49390.26363796991,155.71021825002276,1197,153.1956391583563,-29.403999444703494,94000
Woy Woy - Blackwall,151.305687207797,-33.4851964677868,Sydney,151.1851798,-33.92001097,49505.50344386973,12.950181019008488,Sydney,151.1851798,-33.92001097,49505.50344386973,12.950181019008488,1198,151.1956391583563,-32.1752807368137,86022
Forestier - Tasman,147.83457509529796,-43.05466170532895,Hobart,147.2950297,-42.85000853,49552.535200555954,117.21074659639955,Hobart,147.2950297,-42.85000853,49552.535200555954,117.21074659639955,1199,147.7956391583563,-43.260405905254515,54133
Somerville,145.16393882992168,-38.241144534962665,Melbourne,144.9750162,-37.82003131,49598.14461262795,160.47960451957172,Melbourne,144.9750162,-37.82003131,49598.14461262795,160.47960451957172,1200,145.09563915835628,-39.62309920935987,64577
Riddells Creek,144.67768781935015,-37.43825040497061,Melbourne,144.9750162,-37.82003131,49843.67737718909,-31.57512688751817,Melbourne,144.9750162,-37.82003131,49843.67737718909,-31.57512688751817,1201,143.59563915835628,-36.678612836492775,73036
Yass Region,148.89314004785209,-34.87670749129234,Canberra,149.1290262,-35.28302855,49948.389415720776,-25.344076459105846,Canberra,149.1290262,-35.28302855,49948.389415720776,-25.344076459105846,1202,148.09563915835628,-34.42694678665324,79532
Bacchus Marsh,144.45458523848598,-37.637921099729304,Melbourne,144.9750162,-37.82003131,50133.73059872584,-65.97501915992491,Melbourne,144.9750162,-37.82003131,50133.73059872584,-65.97501915992491,1203,143.2956391583563,-37.19822807876344,71540
Bruny Island - Kettering,147.2793677656421,-43.3016695451585,Hobart,147.2950297,-42.85000853,50193.31361759928,-178.5436951622814,Hobart,147.2950297,-42.85000853,50193.31361759928,-178.5436951622814,1204,147.09563915835628,-43.4336109860114,53631
Castlereagh - Cranebrook,150.70668231831698,-33.70052947036623,Sydney,151.1851798,-33.92001097,50552.04618535816,-60.96618516652114,Sydney,151.1851798,-33.92001097,50552.04618535816,-60.96618516652114,1205,149.3956391583563,-32.1752807368137,86013
Healesville - Yarra Glen,145.49620226665954,-37.626128678530165,Melbourne,144.9750162,-37.82003131,50739.14515713998,64.65047531358815,Melbourne,144.9750162,-37.82003131,50739.14515713998,64.65047531358815,1206,146.49563915835628,-37.19822807876344,71556
Mount Martha,145.03077679975573,-38.275443701570744,Melbourne,144.9750162,-37.82003131,50786.15575983836,174.47530915326095,Melbourne,144.9750162,-37.82003131,50786.15575983836,174.47530915326095,1207,144.8956391583563,-39.62309920935987,64576
Pakenham - North,145.47821332442106,-38.04521093494342,Melbourne,144.9750162,-37.82003131,50809.95315353766,119.41408918118059,Melbourne,144.9750162,-37.82003131,50809.95315353766,119.41408918118059,1208,144.1956391583563,-39.103483967089204,66067
Elimbah,152.96095237257984,-27.000418014042562,Brisbane,153.0350927,-27.45503091,50907.02702628039,-8.234232131851133,Brisbane,153.0350927,-27.45503091,50907.02702628039,-8.234232131851133,1209,152.3956391583563,-25.939897829565737,103956
Douglas Park - Appin,150.72953926915778,-34.18149886897456,Sydney,151.1851798,-33.92001097,51099.13803474342,-124.58073932758055,Sydney,151.1851798,-33.92001097,51099.13803474342,-124.58073932758055,1210,150.1956391583563,-35.29297219043768,77053
Saratoga - Davistown,151.35773911916,-33.47745114242947,Sydney,151.1851798,-33.92001097,51628.68401313566,17.924912885254837,Sydney,151.1851798,-33.92001097,51628.68401313566,17.924912885254837,1211,151.69563915835627,-32.34848581757059,85526
Rosewood,152.57850586409486,-27.682410391554207,Brisbane,153.0350927,-27.45503091,51651.012646093564,-119.22084235989139,Brisbane,153.0350927,-27.45503091,51651.012646093564,-119.22084235989139,1212,151.8956391583563,-28.884384202432834,95487
Gisborne,144.5551953089669,-37.495501427648946,Melbourne,144.9750162,-37.82003131,51669.32257619518,-45.554968290637454,Melbourne,144.9750162,-37.82003131,51669.32257619518,-45.554968290637454,1213,144.1956391583563,-36.332202674979,74035
Yarramundi - Londonderry,150.72675701146716,-33.65180569141756,Sydney,151.1851798,-33.92001097,51842.30911013081,-54.7293909406085,Sydney,151.1851798,-33.92001097,51842.30911013081,-54.7293909406085,1214,149.8956391583563,-32.00207565605681,86513
Pearcedale - Tooradin,145.31160998379895,-38.20447025643663,Melbourne,144.9750162,-37.82003131,51909.471903964055,145.29738681365808,Melbourne,144.9750162,-37.82003131,51909.471903964055,145.29738681365808,1215,146.59563915835628,-38.75707380557543,67075
Singleton - Golden Bay - Secret Harbour,115.75896360105345,-32.42116674669181,Perth,115.8399987,-31.95501463,52253.61373301315,-171.60907231949767,Perth,115.8399987,-31.95501463,52253.61373301315,-171.60907231949767,1216,116.19563915835629,-33.5609213828688,81863
Strathalbyn Region,138.88315798068487,-35.34515339510637,Adelaide,138.6000048,-34.93498777,52312.429867954874,150.47269823102795,Adelaide,138.6000048,-34.93498777,52312.429867954874,150.47269823102795,1217,139.3956391583563,-35.639382351951454,76003
Emu Plains - Leonay,150.65845186263937,-33.74619554319648,Sydney,151.1851798,-33.92001097,52430.106358688085,-68.18746118047636,Sydney,151.1851798,-33.92001097,52430.106358688085,-68.18746118047636,1218,148.7956391583563,-33.214511221355025,83022
Bribie Island,153.13669428566368,-26.989913353275043,Brisbane,153.0350927,-27.45503091,52511.992889598085,10.969457207959202,Brisbane,153.0350927,-27.45503091,52511.992889598085,10.969457207959202,1219,153.7956391583563,-26.286307991079518,102967
Serpentine - Jarrahdale,116.0633988234666,-32.388942643969905,Perth,115.8399987,-31.95501463,52529.352802744936,156.39375919441792,Perth,115.8399987,-31.95501463,52529.352802744936,156.39375919441792,1220,116.7956391583563,-33.214511221355025,82862
Clifton Springs,144.57600367107375,-38.17394500293016,Melbourne,144.9750162,-37.82003131,52645.16260586937,-138.25712675505048,Melbourne,144.9750162,-37.82003131,52645.16260586937,-138.25712675505048,1221,144.2956391583563,-39.27668904784609,65569
Coomera,153.33948591658609,-27.84683150401365,Brisbane,153.0350927,-27.45503091,52794.32621898556,145.39432516019377,Brisbane,153.0350927,-27.45503091,52794.32621898556,145.39432516019377,1222,153.99563915835628,-29.05758928318972,95000
Kinglake,145.40830906277594,-37.49106587016153,Melbourne,144.9750162,-37.82003131,52867.74897733607,46.06740445781561,Melbourne,144.9750162,-37.82003131,52867.74897733607,46.06740445781561,1223,146.59563915835628,-37.37143315952033,71059
Barossa - Angaston,139.04863371960374,-34.628771902675304,Adelaide,138.6000048,-34.93498777,53293.213092775055,50.14421418154505,Adelaide,138.6000048,-34.93498777,53293.213092775055,50.14421418154505,1224,139.59563915835628,-34.600151867410126,78992
Woonona - Bulli - Russell Vale,150.90376098269167,-34.34071374792045,Sydney,151.1851798,-33.92001097,53400.67530352686,-150.9471278501047,Sydney,151.1851798,-33.92001097,53400.67530352686,-150.9471278501047,1225,150.3956391583563,-35.29297219043768,77054
Emerald - Cockatoo,145.56112430729937,-37.953273981775446,Melbourne,144.9750162,-37.82003131,53637.69331531914,105.88879264360436,Melbourne,144.9750162,-37.82003131,53637.69331531914,105.88879264360436,1226,146.69563915835627,-37.891048401791,69565
Mallala,138.44441939841457,-34.4681859459396,Adelaide,138.6000048,-34.93498777,53710.93767627109,-15.279583085837903,Adelaide,138.6000048,-34.93498777,53710.93767627109,-15.279583085837903,1227,138.2956391583563,-33.734126463625685,81475
Point Clare - Koolewong,151.31636443238,-33.44822767531318,Sydney,151.1851798,-33.92001097,53724.03402385636,12.991332303169015,Sydney,151.1851798,-33.92001097,53724.03402385636,12.991332303169015,1228,151.3956391583563,-32.1752807368137,86023
Kincumber - Picketts Valley,151.4031137391155,-33.46983039574087,Sydney,151.1851798,-33.92001097,53865.98260126737,21.877996691581046,Sydney,151.1851798,-33.92001097,53865.98260126737,21.877996691581046,1229,152.3956391583563,-32.86810105984125,84036
Warragamba - Silverdale,150.5988985574601,-33.91822348250908,Sydney,151.1851798,-33.92001097,54215.23025712709,-89.62591297670836,Sydney,151.1851798,-33.92001097,54215.23025712709,-89.62591297670836,1230,148.7956391583563,-32.86810105984125,84018
Kariong,151.29458852361645,-33.43974800329941,Sydney,151.1851798,-33.92001097,54226.85317288524,10.70398727812406,Sydney,151.1851798,-33.92001097,54226.85317288524,10.70398727812406,1231,151.59563915835628,-32.1752807368137,86024
Avoca Beach - Copacabana,151.4301700508707,-33.47547886877309,Sydney,151.1851798,-33.92001097,54286.283034799635,24.564436286305117,Sydney,151.1851798,-33.92001097,54286.283034799635,24.564436286305117,1232,152.2956391583563,-33.04130614059814,83537
Lara,144.37806186096,-37.947766776776156,Melbourne,144.9750162,-37.82003131,54394.82069515211,-104.98563599873422,Melbourne,144.9750162,-37.82003131,54394.82069515211,-104.98563599873422,1233,143.59563915835628,-38.75707380557543,67060
Richmond - Clarendon,150.74923792617,-33.58987976676499,Sydney,151.1851798,-33.92001097,54517.65090716129,-47.550909169398246,Sydney,151.1851798,-33.92001097,54517.65090716129,-47.550909169398246,1234,149.69563915835627,-32.00207565605681,86512
Pakenham - South,145.48966274217707,-38.09427217949773,Melbourne,144.9750162,-37.82003131,54518.16070511327,123.89352721775644,Melbourne,144.9750162,-37.82003131,54518.16070511327,123.89352721775644,1235,146.7956391583563,-37.71784332103411,70064
Yass,148.91592904362417,-34.8228494746369,Canberra,149.1290262,-35.28302855,54629.331765171955,-20.699733348119683,Canberra,149.1290262,-35.28302855,54629.331765171955,-20.699733348119683,1236,148.3956391583563,-34.25374170589635,80032
Romsey,144.76350862990873,-37.34998519584596,Melbourne,144.9750162,-37.82003131,55413.87763147368,-19.560782608814236,Melbourne,144.9750162,-37.82003131,55413.87763147368,-19.560782608814236,1237,144.69563915835627,-36.158997594222114,74535
Hope Island,153.3965930144327,-27.840493785148247,Brisbane,153.0350927,-27.45503091,55651.57911750325,140.1978830078889,Brisbane,153.0350927,-27.45503091,55651.57911750325,140.1978830078889,1238,154.49563915835628,-28.19156387940528,97492
Queenscliff,144.61661917717828,-38.23432950058991,Melbourne,144.9750162,-37.82003131,55721.59727747598,-145.61769594381562,Melbourne,144.9750162,-37.82003131,55721.59727747598,-145.61769594381562,1239,143.8956391583563,-38.93027888633232,66563
Blaxland - Warrimoo - Lapstone,150.6208936187302,-33.74213728257687,Sydney,151.1851798,-33.92001097,55836.4009205894,-69.06283952026234,Sydney,151.1851798,-33.92001097,55836.4009205894,-69.06283952026234,1240,148.69563915835627,-33.38771630211191,82523
Corrimal - Tarrawanna - Bellambi,150.897113439381,-34.370926684821264,Sydney,151.1851798,-33.92001097,56635.93655439945,-152.05274604066676,Sydney,151.1851798,-33.92001097,56635.93655439945,-152.05274604066676,1241,150.59563915835628,-35.29297219043768,77055
Gosford - Springfield,151.34789802698785,-33.42523483192109,Sydney,151.1851798,-33.92001097,56915.87963864513,15.261602198829399,Sydney,151.1851798,-33.92001097,56915.87963864513,15.261602198829399,1242,152.2956391583563,-32.694895979084365,84533
